time_s,0cm,0.1cm,0.2cm,0.3cm,0.4cm,0.5cm,0.6cm,0.7cm,0.8cm,0.9cm,1cm,1.1cm,1.2cm,1.3cm,1.4cm,1.5cm,1.6cm,1.7cm,1.8cm,1.9cm,2cm
102120,0.21294129561800842,0.21277486368109938,0.21227456972050024,0.211437372653874,0.21025804398876838,0.20872891095456295,0.20683946007597903,0.2045757561108959,0.20191960378456189,0.19884733501389376,0.1953280277582243,0.19132082506157036,0.18677076191505701,0.18160198065700314,0.17570606812642975,0.1689205002188652,0.16098473799770308,0.15143764784630276,0.13932129587369743,0.12191852798189562,0.06114225973144409
102180,0.21286381780772479,0.21269748791939222,0.21219750039653987,0.21136081505070367,0.21018220494033343,0.2086539996006942,0.20676568876823487,0.20450334153892236,0.20184876841952179,0.19877830900879881,0.19526105151622172,0.19125615280429173,0.18670866679807496,0.18154276238251013,0.1756500648120449,0.16886810805120561,0.1609364465362223,0.15139411127246652,0.13928350554359967,0.12188839930010195,0.061127458401735113
102240,0.21278644700821248,0.21262021900734357,0.21212053743865916,0.21128436300682341,0.21010647031986904,0.20857919121692881,0.20669201864326975,0.20443102602886609,0.20177802965634636,0.19870937679852133,0.19519416590419919,0.19119156763932141,0.18664665484166776,0.1814836229122723,0.17559413547591299,0.16881578449685838,0.16088821767165806,0.15135063042861044,0.13924576282086798,0.12185830776896173,0.061112688486355982
102300,0.21270918298709596,0.21254305671295673,0.21204368061599774,0.21120801629326766,0.21003083990106455,0.20850448558037291,0.20661844948237224,0.20435880936696885,0.20170738728700907,0.19864053818155689,0.19512737072798203,0.1911270693806475,0.18658472586885502,0.18142456207926477,0.17553827996197072,0.16876352941185663,0.16084005127348525,0.15130720519936952,0.1392080676077615,0.12182825331269803,0.061097949894955726
102360,0.2126320255125235,0.21246600080475769,0.21196692969821565,0.21113177468158706,0.20995531345811919,0.20842988246863448,0.20654498106732266,0.20428669133995228,0.20163684110395003,0.19857179295685282,0.19506066579383022,0.19106265784267309,0.18652287970305076,0.18136557971683398,0.17548249811450098,0.16871134265255205,0.16079194721146692,0.15126383546963268,0.13917041980675435,0.12179823585570218,0.061083242537457505
102420,0.21255497435346668,0.21238905105209474,0.21189028445579047,0.21105563794414281,0.20987989076603272,0.2083553816601095,0.20647161318067409,0.20421467173529273,0.20156639090034273,0.1985031409240656,0.19499405090868599,0.19099833284045412,0.18646111616828853,0.18130667565890965,0.17542678977833046,0.16865922407579628,0.16074390535581815,0.15122052112468731,0.13913281932065763,0.12176825532262933,0.061068566324164707
102480,0.21247802927941709,0.2123122072248349,0.2118137446597165,0.21097960585380809,0.20980457160031105,0.20828098293369199,0.20639834560546774,0.20414275034094304,0.20149603646982425,0.1984345818832999,0.19492752587992301,0.19093409418945867,0.18639943508899351,0.1812478497397905,0.17537115479862928,0.16860717353875743,0.16069592557703993,0.15117726205007279,0.13909526605249614,0.12173831163830139,0.061053921165647319
102540,0.2124011900606837,0.21223546909366134,0.2117373100817998,0.21090367818426109,0.20972935573725504,0.20820668606905837,0.2063251781255121,0.20407092694560519,0.20142577760675931,0.19836611563536471,0.19486109051559219,0.19086994170580296,0.18633783629020589,0.18118910179435424,0.17531559302110755,0.16855519089910001,0.16064800774608221,0.15113405813172426,0.13905775990562916,0.12170840472780235,0.061039306972852522
102600,0.21232445646809214,0.21215883642977307,0.21166098049435925,0.21082785470968848,0.20965424295366791,0.20813249084637958,0.20625211052510037,0.20399920133845453,0.201355614105973,0.19829774198151418,0.19479474462417301,0.19080587520601225,0.18627631959735499,0.18113043165784487,0.17526010429181665,0.16850327601480258,0.16060015173417863,0.15109090925582705,0.13902030078362809,0.12167853451638183,0.061024723656996162
102660,0.2122478282732792,0.21208230900517874,0.21158475567051971,0.21075213520507605,0.20957923302714243,0.20805839704660367,0.20617914258928732,0.20392757330940992,0.20128554576301316,0.1982294607237014,0.19472848801481715,0.19074189450725543,0.18621488483648041,0.18107183916608116,0.1752046884573438,0.16845142874433663,0.16055235741300886,0.15104781530895936,0.13898288859039648,0.12164870092954917,0.061010171129665343
102720,0.2121713052483947,0.2120058865923993,0.21150863538391543,0.21067651944591417,0.20950432573576971,0.2079844044511692,0.20610627410360921,0.20385604264886009,0.20121557237388443,0.19816127166432129,0.1946623204971018,0.19067799942710772,0.18615353183400826,0.18101332415524574,0.17514934536461518,0.16839964894648529,0.16050462465453383,0.15100477617794766,0.13894552323004825,0.12161890389297843,0.060995649302714158
102780,0.21209488716638389,0.21192956896474965,0.21143261940897054,0.21060100720847688,0.20942952085841524,0.20791051284227674,0.20603350485434888,0.20378460914792318,0.20114569373530017,0.1980931746064547,0.19459624188126368,0.19061418978377526,0.18609226041696303,0.18095488646208477,0.17509407486108228,0.16834793648051538,0.16045695333115187,0.15096179175000382,0.13890820460702319,0.12158914333259836,0.060981158088359473
102840,0.21201857380074934,0.21185335589610116,0.21135670752066313,0.21052559826958697,0.20935481817448631,0.20783672200266012,0.20596083462831244,0.20371327259822769,0.20107590964446986,0.19802516935366241,0.19453025197800111,0.19055046539590551,0.18603107041278899,0.18089652592373959,0.17503887679456476,0.16829629120603229,0.16040934331556747,0.15091886191260948,0.13887093262598954,0.12155941917451622,0.060966697399100524
102900,0.21194236492568816,0.21177724716101848,0.21128089949466067,0.21045029240675114,0.20928021746406597,0.20776303171571847,0.20588826321295778,0.20364203279203882,0.2010062198992224,0.19795725571010353,0.1944643505985888,0.1904868260826969,0.18596996164945315,0.18083824237784382,0.1749837510133414,0.16824471298306329,0.16036179448086657,0.15087598655358256,0.13883370719190027,0.12152973134506186,0.060952267147764604
102960,0.2118662603160629,0.21170124253473047,0.21120519510729149,0.2103750893981309,0.20920571850788433,0.20768944176548768,0.20581579039636735,0.20357088952223154,0.20093662429797859,0.19788943348051075,0.19439853755485245,0.19042327166387538,0.18590893395542329,0.18078003566250261,0.17492869736613012,0.16819320167204027,0.16031430670050054,0.15083316556106335,0.13879652820998056,0.12150007977077809,0.060937867247495933
103020,0.21179025974731622,0.21162534179304557,0.21112959413546056,0.2102999890224595,0.20913132108723614,0.20761595193655932,0.20574341596716827,0.20349984258221265,0.20086712263967682,0.19782170247011674,0.19433281265909938,0.19035980195962651,0.1858479871596041,0.1807219056162325,0.1748737157020325,0.16814175713374788,0.16026687984823995,0.15079039882347292,0.13875939558569386,0.12147046437839375,0.060923497611726718
103080,0.21171436299564508,0.21154954471252455,0.21105409635682146,0.21022499105921258,0.20905702498414949,0.20754256201424667,0.20567113971469558,0.20342889176607987,0.20079771472392671,0.19775406248480382,0.1942671757242618,0.19029641679073422,0.18578712109146786,0.1806638520780843,0.17481880587064794,0.16809037922942854,0.16021951379826915,0.15074768622959769,0.13872230922481216,0.12144088509487894,0.060909158154237308
103140,0.21163856983779686,0.21147385107027822,0.21097870154957482,0.21015009528840808,0.20898282998118825,0.20746927178439045,0.20559896142880088,0.20335803686843584,0.20072840035082878,0.19768651333092915,0.19420162656372844,0.19023311597841858,0.18572633558090146,0.18060587488749957,0.17476396772193997,0.1680390678206598,0.1601722084250754,0.15070502766849059,0.13868526903333336,0.1214113418473801,0.060894848789080393
103200,0.21156288005121643,0.21139826064411324,0.21090340949261382,0.21007530149075035,0.20890873586159456,0.20739608103349916,0.20552688089999088,0.20328727768452193,0.20065917932110444,0.19761905481545033,0.19413616499146619,0.19016989934445269,0.18566563045831649,0.18054797388441374,0.17470920110633256,0.16798782276944285,0.16012496360352901,0.15066242302954236,0.13864827491754089,0.12138183456326695,0.060880569430639513
103260,0.21148729341392564,0.21132277321241286,0.21082821996540477,0.21000060944751225,0.2088347424091718,0.20732298954863324,0.20545489791931323,0.20321661401010857,0.20059005143598957,0.19755168674582249,0.19407079082192039,0.19010676671106697,0.18560500555455911,0.18049014890917142,0.17465450587463119,0.16793664393812976,0.16007777920881719,0.15061987220242309,0.1386113267839546,0.121352363170094,0.060866319993580213
103320,0.21141180970469697,0.21124738855430905,0.21075313274815935,0.20992601894070545,0.20876084940845369,0.20724999711757239,0.20538301227852077,0.20314604564165406,0.20052101649738832,0.19748440893014779,0.19400550387015875,0.19004371790108709,0.18554446070104058,0.18043239980264938,0.17459988187813683,0.16788553118952843,0.16003065511653966,0.15057737507716629,0.13857442453940205,0.12132292759565574,0.060852100392913396
103380,0.21133642870278882,0.21117210644941931,0.210678147621572,0.20985152975282026,0.20868705664444637,0.20717710352856097,0.2053112237698218,0.20307557237606208,0.20045207430763784,0.19741722117694629,0.19394030395165154,0.18998075273772391,0.18548399572953778,0.18037472640606866,0.17454532896847183,0.16783448438674245,0.15998359120256289,0.15053493154404091,0.13853756809090961,0.12129352776790224,0.060837910543897332
103440,0.21126115018824976,0.2110969266781498,0.21060326436712209,0.20977714166712508,0.20861336390292495,0.20710430857060028,0.20523953218616717,0.20300519401096048,0.20038322466977951,0.19735012329542018,0.19387519088252467,0.18991787104481478,0.18542361047242265,0.18031712856121054,0.17449084699778061,0.16778350339335557,0.15993658734318802,0.15049254149369851,0.13850075734582748,0.12126416361503661,0.060823750362155093
103500,0.21118597394160241,0.21102184902137985,0.21052848276675945,0.20970285446735495,0.20853977097012544,0.20703161203314535,0.20516793732095209,0.2029349103444115,0.20031446738727643,0.19728311509517929,0.19381016447929666,0.18985507264657286,0.18536330476242385,0.1802596061101924,0.17443643581852042,0.16773258807323954,0.15988964341497611,0.15045020481702021,0.13846399221170011,0.12123483506541348,0.060809619763544619
103560,0.21111089974415417,0.21094687326077238,0.21045380260321359,0.20962866793801779,0.20846627763304723,0.20695901370640249,0.20509643896830848,0.20286472117519674,0.20024580226429139,0.19721619638650986,0.19374522455913681,0.18979235736783359,0.18530307843286101,0.18020215889568772,0.17438209528366738,0.16768173829074334,0.15984275929491967,0.15040792140526704,0.13842727259639326,0.12120554204763845,0.060795518664290157
103620,0.21103592737768295,0.21087199917845992,0.21037922365968112,0.20955458186408468,0.20839288367914732,0.20688651338102831,0.20502503692281004,0.20279462630252876,0.20017722910540595,0.19714936698010382,0.19368037093960463,0.18972972503380517,0.1852429313174076,0.18014478676070367,0.17432782524650819,0.16763095391050162,0.15979593486026969,0.15036569114992798,0.13839059840796569,0.12117628449046766,0.060781446980847698
103680,0.21096105662474571,0.21079722655735283,0.21030474572013272,0.2094805960312941,0.20831958889664107,0.20681411084842594,0.20495373097976166,0.20272462552633458,0.20010874771589607,0.19708262668732451,0.19361560343890552,0.18966717547031398,0.18518286325032421,0.18008748954879983,0.17427362556084469,0.16758023479762293,0.15974916998870514,0.15032351394286939,0.13835396955479512,0.12114706232290655,0.060767404630035944
103740,0.21088628726836686,0.21072255518082794,0.21023036856900312,0.20940671022584434,0.20824639307419776,0.20674180590044547,0.20488252093490728,0.20265471864696918,0.20004035790145386,0.19701597531993767,0.19355092187563228,0.18960470850355657,0.18512287406622283,0.18003026710386688,0.17421949608078707,0.16752958081749972,0.15970246455816198,0.15028138967618387,0.1383173859454507,0.12111787547410989,0.060753391528904077
103800,0.2108116190923445,0.21064798483303465,0.21015609199149551,0.20933292423469596,0.20817329600123988,0.20666959832967777,0.20481140658471664,0.20258490546549679,0.19997205946846061,0.19694941269037605,0.19348632606901939,0.18954232396034307,0.18506296360029817,0.17997311927034401,0.17416543666095716,0.16747899183599463,0.15965581844700119,0.15023931824233858,0.13828084748881858,0.12108872387347985,0.060739407594859997
103860,0.2107370518809405,0.21057351529858531,0.21008191577327356,0.20925923784526598,0.2081002974676408,0.20659748792915811,0.2047403877260949,0.20251518578340671,0.19990385222371107,0.1968829386114723,0.1934218158386857,0.18948002166785138,0.1850031316880939,0.17991604589299945,0.17411144715628293,0.16742846771925252,0.15960923153383863,0.15019729953402541,0.13824435409397487,0.12105960745056688,0.060725452745540975
103920,0.21066258541917618,0.21049914636285011,0.2100078397007554,0.20918565084571933,0.20802739726401265,0.20652547449264849,0.20466946415666065,0.20244555940288425,0.19983573597467649,0.19681655289671321,0.19335739100487992,0.18941780145386161,0.18494337816572565,0.17985904681713966,0.17405752742219441,0.1673780083338795,0.15956270369770734,0.15015533344430407,0.13820790567030689,0.12103052613516434,0.060711526898936378
103980,0.2105882194925722,0.21042487781169825,0.20993386356085503,0.20911216302471247,0.20795459518145343,0.20645355781438923,0.20459863567450054,0.20237602612657252,0.19976771052927292,0.19675025536001597,0.19329305138826475,0.1893556631465495,0.18488370286968514,0.17980212188842504,0.17400367731445129,0.1673276135467856,0.15951623481791491,0.15011341986647594,0.13817150212740628,0.12100147985722502,0.06069762997327674
104040,0.21051395388734562,0.21035070943169382,0.20985998714117815,0.20903877417158775,0.20788189101173843,0.2063817376892873,0.20452790207835508,0.2023065857577527,0.19969977569603684,0.1966840458158981,0.19322879681008034,0.18929360657464345,0.18482410563698817,0.17974527095300991,0.17394989668927363,0.167277283225304,0.15946982477415148,0.15007155869417985,0.13813514337514987,0.12097246854692448,0.060683761887120394
104100,0.21043978839022714,0.21027664100991392,0.20978621022984068,0.20896548407619345,0.20780928454714287,0.20631001391274159,0.20445726316744736,0.20223723810017702,0.19963193128396245,0.19661792407931966,0.19316462709199272,0.18923163156727887,0.18476458630503731,0.17968849385741256,0.17389618540322091,0.16722701723708006,0.15942347344638969,0.15002974982130318,0.13809882932362516,0.12094349213460233,0.060669922559273726
